region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance
GÔH,Féminin,Veuf(ve),35-44,3,0,.33333334,0,.33333334,.66666669,0,0,0
GÔH,Masculin,Célibataire,45-54,10,12000,.5,0,.69999999,.30000001,0,0,0
GÔH,Masculin,Marié(e) monogame,45-54,62,33770.441,.7903226,.032258064,.29032257,.37096775,.24193548,.096774191,.064516127
GÔH,Masculin,Marié(e) polygame,45-54,12,0,.83333331,0,.33333334,.5,0,.16666667,0
GÔH,Masculin,Union libre,45-54,9,16111.111,.55555558,0,.22222222,.44444445,.33333334,0,0
GÔH,Masculin,Veuf(ve),45-54,2,0,1,0,.5,0,0,.5,.5
GÔH,Masculin,Divorcé(e),45-54,2,37500,1,0,0,0,.5,.5,0
GÔH,Masculin,Séparé,45-54,2,0,1,0,0,1,0,0,0
GÔH,Féminin,Célibataire,45-54,8,15000,.375,0,.125,.25,.375,.25,0
GÔH,Féminin,Marié(e) monogame,45-54,41,2513.6936,.39024389,0,.24390244,.43902439,.21951219,.097560972,.024390243
GÔH,Féminin,Marié(e) polygame,45-54,9,0,.44444445,0,.66666669,.33333334,0,0,0
GÔH,Féminin,Union libre,45-54,7,0,.42857143,0,.14285715,.71428573,0,.14285715,0
GÔH,Féminin,Veuf(ve),45-54,11,3272.7273,.72727275,0,.54545456,.27272728,.090909094,.090909094,0
GÔH,Féminin,Divorcé(e),45-54,1,0,1,0,0,1,0,0,0
GÔH,Féminin,Séparé,45-54,1,46751.391,0,0,0,1,0,0,0
GÔH,Masculin,Célibataire,55-64,2,0,0,0,.5,0,0,.5,0
GÔH,Masculin,Marié(e) monogame,55-64,46,9497.9551,.63043481,0,.36956522,.32608697,.19565217,.10869565,.021739131
GÔH,Masculin,Marié(e) polygame,55-64,10,6000,.89999998,0,.40000001,.5,.1,0,0
GÔH,Masculin,Union libre,55-64,3,0,.33333334,0,0,1,0,0,0
GÔH,Masculin,Veuf(ve),55-64,2,0,.5,0,1,0,0,0,0
GÔH,Masculin,Divorcé(e),55-64,1,0,0,0,0,0,0,1,0
GÔH,Féminin,Célibataire,55-64,10,0,.5,0,.40000001,.40000001,.1,.1,0
GÔH,Féminin,Marié(e) monogame,55-64,23,0,.2173913,0,.34782609,.52173913,.086956523,.043478262,.043478262
GÔH,Féminin,Marié(e) polygame,55-64,6,0,.33333334,0,.66666669,.33333334,0,0,0
GÔH,Féminin,Union libre,55-64,2,0,0,0,0,1,0,0,0
GÔH,Féminin,Veuf(ve),55-64,18,0,.3888889,0,.27777779,.33333334,.22222222,.16666667,0
GÔH,Féminin,Divorcé(e),55-64,2,0,.5,0,0,.5,.5,0,0
GÔH,Féminin,Séparé,55-64,1,0,1,0,1,0,0,0,0
GÔH,Masculin,Célibataire,65+,2,0,0,0,.5,0,.5,0,0
GÔH,Masculin,Marié(e) monogame,65+,26,11986.916,.53846157,0,.38461539,.53846157,.07692308,0,.03846154
GÔH,Masculin,Marié(e) polygame,65+,5,0,.60000002,0,.80000001,0,0,.2,0
GÔH,Masculin,Union libre,65+,3,0,.33333334,0,0,1,0,0,0
GÔH,Masculin,Veuf(ve),65+,2,99214.5,1,0,1,0,0,0,.5
GÔH,Masculin,Divorcé(e),65+,1,0,0,0,1,0,0,0,0
GÔH,Féminin,Célibataire,65+,1,0,1,0,1,0,0,0,0
GÔH,Féminin,Marié(e) monogame,65+,9,0,0,0,.44444445,.44444445,.11111111,0,0
GÔH,Féminin,Marié(e) polygame,65+,1,0,0,0,1,0,0,0,0
GÔH,Féminin,Veuf(ve),65+,28,0,.17857143,0,.39285713,.2857143,.10714286,.21428572,0
GÔH,Féminin,Séparé,65+,2,0,.5,0,.5,0,.5,0,0
CAVALLY,Masculin,Célibataire,0-14,394,0,0,0,.39340103,.44923857,.081218272,.076142132,.030456852
CAVALLY,Féminin,Célibataire,0-14,388,0,0,0,.41237113,.39175257,.10051546,.095360823,.023195876
CAVALLY,Masculin,Célibataire,15-24,110,16502.096,.29090908,0,.34545454,.31818181,.24545455,.090909094,.018181818
CAVALLY,Masculin,Marié(e) monogame,15-24,3,16666.666,.33333334,0,0,.66666669,0,.33333334,0
CAVALLY,Masculin,Union libre,15-24,1,0,1,0,0,1,0,0,0
CAVALLY,Féminin,Célibataire,15-24,61,1607.8668,.26229507,0,.37704918,.40983605,.081967212,.13114753,0
CAVALLY,Féminin,Marié(e) monogame,15-24,42,0,.14285715,0,.33333334,.45238096,.071428575,.14285715,.023809524
CAVALLY,Féminin,Marié(e) polygame,15-24,10,0,.2,0,.69999999,.30000001,0,0,0
CAVALLY,Féminin,Union libre,15-24,3,0,0,0,0,.33333334,0,.66666669,0
CAVALLY,Masculin,Célibataire,25-34,26,14066.657,.5,0,.38461539,.42307693,.03846154,.15384616,0
CAVALLY,Masculin,Marié(e) monogame,25-34,61,15972.678,.60655737,0,.3114754,.47540984,.065573767,.14754099,.081967212
CAVALLY,Masculin,Marié(e) polygame,25-34,5,0,.60000002,0,.60000002,.40000001,0,0,0
CAVALLY,Masculin,Union libre,25-34,9,3156.6667,.77777779,0,.22222222,.33333334,.11111111,.33333334,0
CAVALLY,Masculin,Séparé,25-34,1,49000,1,0,1,0,0,0,0
CAVALLY,Féminin,Célibataire,25-34,19,15000,.68421054,0,.42105263,.21052632,.31578946,.052631579,.052631579
CAVALLY,Féminin,Marié(e) monogame,25-34,82,7578.606,.14634146,.012195121,.32926831,.47560975,.048780486,.14634146,.012195121
CAVALLY,Féminin,Marié(e) polygame,25-34,36,0,.19444445,0,.47222221,.47222221,.055555556,0,0
CAVALLY,Féminin,Union libre,25-34,15,0,.33333334,0,.2,.46666667,.2,.13333334,0
CAVALLY,Masculin,Célibataire,35-44,16,11336.325,.625,0,.4375,.375,0,.1875,.0625
CAVALLY,Masculin,Marié(e) monogame,35-44,61,7286.8853,.77049178,.016393442,.26229507,.47540984,.098360658,.16393442,.065573767
CAVALLY,Masculin,Marié(e) polygame,35-44,13,0,.69230771,0,.46153846,.46153846,.07692308,0,0
CAVALLY,Masculin,Union libre,35-44,6,82500,1,.16666667,.16666667,.16666667,.5,.16666667,.33333334
CAVALLY,Féminin,Célibataire,35-44,15,31200,.66666669,0,.33333334,.13333334,.26666668,.26666668,.06666667
CAVALLY,Féminin,Marié(e) monogame,35-44,43,0,.3255814,0,.27906978,.58139533,.093023255,.046511628,.046511628
CAVALLY,Féminin,Marié(e) polygame,35-44,31,0,.096774191,0,.48387095,.48387095,.032258064,0,.064516127
CAVALLY,Féminin,Union libre,35-44,1,0,0,0,0,0,1,0,0
CAVALLY,Féminin,Veuf(ve),35-44,2,24947.26,1,0,1,0,0,0,0
CAVALLY,Féminin,Divorcé(e),35-44,2,0,0,0,.5,.5,0,0,0
CAVALLY,Masculin,Célibataire,45-54,7,99746.953,.85714287,0,.42857143,.14285715,.2857143,.14285715,.14285715
CAVALLY,Masculin,Marié(e) monogame,45-54,37,12185.449,.7027027,0,.35135135,.51351351,.13513513,0,0
CAVALLY,Masculin,Marié(e) polygame,45-54,16,0,.625,0,.5,.4375,.0625,0,.0625
CAVALLY,Masculin,Union libre,45-54,3,86666.664,.66666669,0,0,1,0,0,0
CAVALLY,Masculin,Veuf(ve),45-54,1,0,1,0,0,1,0,0,1
CAVALLY,Masculin,Séparé,45-54,1,0,1,0,0,1,0,0,0
CAVALLY,Féminin,Célibataire,45-54,7,0,.5714286,0,.14285715,.5714286,.2857143,0,0
CAVALLY,Féminin,Marié(e) monogame,45-54,18,0,.33333334,0,.33333334,.5,.11111111,.055555556,0
CAVALLY,Féminin,Marié(e) polygame,45-54,11,7727.2729,.27272728,0,.45454547,.45454547,.090909094,0,0
CAVALLY,Féminin,Veuf(ve),45-54,2,0,.5,0,0,.5,0,.5,0
CAVALLY,Féminin,Divorcé(e),45-54,1,40000,1,0,1,0,0,0,0
CAVALLY,Masculin,Célibataire,55-64,2,27083.334,0,0,0,1,0,0,0
CAVALLY,Masculin,Marié(e) monogame,55-64,22,27643.939,.68181819,.045454547,.40909091,.45454547,.045454547,.090909094,.090909094
CAVALLY,Masculin,Marié(e) polygame,55-64,10,0,.5,0,.60000002,.40000001,0,0,0
CAVALLY,Masculin,Séparé,55-64,1,0,0,0,0,1,0,0,0
CAVALLY,Féminin,Célibataire,55-64,3,0,0,0,.33333334,.33333334,.33333334,0,0
CAVALLY,Féminin,Marié(e) monogame,55-64,8,0,.25,0,.5,.375,0,.125,0
CAVALLY,Féminin,Marié(e) polygame,55-64,7,0,.42857143,0,.5714286,.42857143,0,0,0
CAVALLY,Féminin,Veuf(ve),55-64,8,0,.5,0,.5,.375,.125,0,0
CAVALLY,Masculin,Célibataire,65+,1,0,0,0,1,0,0,0,0
CAVALLY,Masculin,Marié(e) monogame,65+,10,0,.40000001,0,.30000001,.60000002,0,.1,.1
CAVALLY,Masculin,Marié(e) polygame,65+,5,0,.80000001,0,.60000002,.40000001,0,0,0
CAVALLY,Masculin,Veuf(ve),65+,1,0,0,0,0,1,0,0,0
CAVALLY,Féminin,Célibataire,65+,1,0,0,0,1,0,0,0,0
CAVALLY,Féminin,Marié(e) monogame,65+,1,0,1,0,0,1,0,0,0
CAVALLY,Féminin,Marié(e) polygame,65+,3,0,0,0,.33333334,.66666669,0,0,0
CAVALLY,Féminin,Veuf(ve),65+,10,0,.30000001,0,.30000001,.60000002,0,.1,0
CAVALLY,Féminin,Divorcé(e),65+,1,0,0,0,1,0,0,0,0
BAFING,Masculin,Célibataire,0-14,346,115.60693,0,0,.21965317,.54624277,.10404624,.1300578,.03468208
BAFING,Féminin,Célibataire,0-14,308,0,0,0,.16883117,.59090906,.094155841,.14610389,.038961038
BAFING,Masculin,Célibataire,15-24,66,2689.394,.30303031,0,.15151516,.62121212,.075757578,.15151516,.030303031
BAFING,Masculin,Marié(e) monogame,15-24,5,77333.336,.80000001,0,.2,.60000002,.2,0,0
BAFING,Masculin,Marié(e) polygame,15-24,1,0,1,0,0,0,0,1,0
BAFING,Masculin,Union libre,15-24,1,0,0,0,1,0,0,0,0
BAFING,Féminin,Célibataire,15-24,28,0,.14285715,0,.21428572,.39285713,.10714286,.2857143,.035714287
BAFING,Féminin,Marié(e) monogame,15-24,37,1070.0072,.35135135,0,.13513513,.51351351,.10810811,.24324325,.027027028
BAFING,Féminin,Marié(e) polygame,15-24,12,0,.25,0,.16666667,.5,0,.33333334,0
BAFING,Féminin,Union libre,15-24,2,0,0,0,.5,.5,0,0,0
BAFING,Masculin,Célibataire,25-34,11,18181.818,.54545456,.090909094,.27272728,.36363637,.090909094,.27272728,.090909094
BAFING,Masculin,Marié(e) monogame,25-34,40,33596.738,.77499998,.025,.1,.47499999,.15000001,.27500001,.075000003
BAFING,Masculin,Marié(e) polygame,25-34,9,4721,1,0,.22222222,.66666669,0,.11111111,0
BAFING,Masculin,Union libre,25-34,1,0,0,0,0,1,0,0,0
BAFING,Féminin,Célibataire,25-34,6,15833.333,.83333331,0,.33333334,.16666667,.33333334,.16666667,0
BAFING,Féminin,Marié(e) monogame,25-34,65,4307.6924,.38461539,.015384615,.10769231,.46153846,.16923077,.26153848,.10769231
BAFING,Féminin,Marié(e) polygame,25-34,37,810.81079,.32432431,0,.27027026,.5945946,.081081077,.054054055,0
BAFING,Féminin,Union libre,25-34,1,92916.664,1,0,0,0,0,1,1
BAFING,Féminin,Veuf(ve),25-34,1,0,0,0,1,0,0,0,0
BAFING,Masculin,Célibataire,35-44,12,98165.109,.75,.25,.16666667,.33333334,.083333336,.41666666,.25
BAFING,Masculin,Marié(e) monogame,35-44,47,77768.75,.78723407,.14893617,.12765957,.44680852,.14893617,.27659574,.19148937
BAFING,Masculin,Marié(e) polygame,35-44,11,0,.90909094,0,.27272728,.54545456,.090909094,.090909094,0
BAFING,Masculin,Union libre,35-44,1,192500,1,0,0,0,0,1,1
BAFING,Masculin,Séparé,35-44,1,0,1,0,0,1,0,0,0
BAFING,Féminin,Célibataire,35-44,4,37500,.75,0,0,.25,.25,.5,.5
BAFING,Féminin,Marié(e) monogame,35-44,35,0,.51428574,0,.22857143,.5714286,.11428571,.085714288,.057142857
BAFING,Féminin,Marié(e) polygame,35-44,41,3414.634,.14634146,.024390243,.097560972,.75609756,0,.14634146,0
BAFING,Féminin,Union libre,35-44,2,6500,.5,0,0,.5,0,.5,0
BAFING,Féminin,Veuf(ve),35-44,3,0,.33333334,0,0,.66666669,.33333334,0,0
BAFING,Masculin,Marié(e) monogame,45-54,34,90930.453,.7352941,.088235296,.11764706,.52941179,.11764706,.23529412,.14705883
BAFING,Masculin,Marié(e) polygame,45-54,17,11764.706,.70588237,0,.29411766,.58823532,0,.11764706,.05882353
BAFING,Masculin,Union libre,45-54,2,121875,1,0,0,.5,0,.5,.5
BAFING,Masculin,Veuf(ve),45-54,2,0,0,0,.5,.5,0,0,0
BAFING,Féminin,Célibataire,45-54,1,0,0,0,0,1,0,0,0
BAFING,Féminin,Marié(e) monogame,45-54,11,0,.45454547,0,.090909094,.81818181,0,.090909094,0
BAFING,Féminin,Marié(e) polygame,45-54,23,0,.13043478,0,.2173913,.78260869,0,0,0
BAFING,Féminin,Veuf(ve),45-54,2,0,0,0,.5,.5,0,0,0
BAFING,Masculin,Marié(e) monogame,55-64,11,0,.45454547,0,.090909094,.90909094,0,0,0
BAFING,Masculin,Marié(e) polygame,55-64,15,3000,.60000002,0,.06666667,.93333334,0,0,0
BAFING,Masculin,Veuf(ve),55-64,2,0,1,0,.5,.5,0,0,0
BAFING,Féminin,Marié(e) monogame,55-64,9,0,.44444445,0,.22222222,.66666669,0,.11111111,0
BAFING,Féminin,Marié(e) polygame,55-64,13,0,.23076923,0,.38461539,.61538464,0,0,0
BAFING,Féminin,Veuf(ve),55-64,15,0,.40000001,0,.33333334,.53333336,0,.13333334,0
BAFING,Masculin,Marié(e) monogame,65+,19,0,.57894737,0,.36842105,.63157892,0,0,0
BAFING,Masculin,Marié(e) polygame,65+,9,0,.44444445,0,.22222222,.77777779,0,0,0
BAFING,Masculin,Veuf(ve),65+,2,0,0,0,0,.5,0,.5,0
BAFING,Féminin,Célibataire,65+,1,0,0,0,0,1,0,0,0
BAFING,Féminin,Marié(e) monogame,65+,4,0,.25,0,.5,.5,0,0,0
BAFING,Féminin,Marié(e) polygame,65+,1,0,0,0,0,1,0,0,0
BAFING,Féminin,Veuf(ve),65+,15,0,.13333334,0,.60000002,.33333334,0,.06666667,0
BAGOUE,Masculin,Célibataire,0-14,452,684.32294,0,0,.28097346,.33849558,.053097345,.32743362,.0088495575
BAGOUE,Féminin,Célibataire,0-14,412,123.78641,0,0,.31067961,.28398058,.067961164,.33737865,.0072815535
BAGOUE,Masculin,Célibataire,15-24,107,10808.636,.18691589,0,.31775701,.37383178,.065420561,.24299066,.0093457941
BAGOUE,Masculin,Marié(e) monogame,15-24,7,44109.77,.85714287,0,.14285715,0,0,.85714287,0
BAGOUE,Masculin,Marié(e) polygame,15-24,1,0,1,0,1,0,0,0,0
BAGOUE,Féminin,Célibataire,15-24,56,7553.1963,.26785713,0,.51785713,.14285715,.071428575,.26785713,0
BAGOUE,Féminin,Marié(e) monogame,15-24,48,2788.7488,.1875,0,.10416666,.10416666,.10416666,.6875,0
BAGOUE,Féminin,Marié(e) polygame,15-24,16,4773.2578,.0625,0,.375,.1875,0,.4375,.0625
BAGOUE,Féminin,Union libre,15-24,5,0,.40000001,0,0,0,.2,.80000001,0
BAGOUE,Masculin,Célibataire,25-34,18,64897.867,.66666669,.055555556,.22222222,.22222222,.16666667,.3888889,.055555556
BAGOUE,Masculin,Marié(e) monogame,25-34,61,33291.598,.78688526,0,.16393442,.13114753,.13114753,.57377046,0
BAGOUE,Masculin,Marié(e) polygame,25-34,7,78378.141,.85714287,0,.2857143,.14285715,0,.5714286,0
BAGOUE,Masculin,Union libre,25-34,6,53914.066,.66666669,0,0,.16666667,.16666667,.66666669,0
BAGOUE,Féminin,Célibataire,25-34,3,98333.336,1,0,0,0,.66666669,.33333334,.33333334
BAGOUE,Féminin,Marié(e) monogame,25-34,61,1838.1334,.3442623,0,.24590164,.18032786,.16393442,.40983605,.016393442
BAGOUE,Féminin,Marié(e) polygame,25-34,61,4761.6685,.24590164,0,.32786885,.3442623,.065573767,.26229507,.016393442
BAGOUE,Féminin,Union libre,25-34,5,0,0,0,0,.40000001,0,.60000002,0
BAGOUE,Féminin,Veuf(ve),25-34,1,0,1,0,0,0,0,1,0
BAGOUE,Féminin,Divorcé(e),25-34,1,20000,0,0,0,0,0,1,0
BAGOUE,Masculin,Célibataire,35-44,2,184500,1,0,0,0,.5,.5,0
BAGOUE,Masculin,Marié(e) monogame,35-44,47,45900.723,.80851066,.04255319,.19148937,.21276596,.17021276,.42553192,.04255319
BAGOUE,Masculin,Marié(e) polygame,35-44,33,17443.531,.81818181,0,.39393941,.24242425,.060606062,.30303031,.030303031
BAGOUE,Masculin,Union libre,35-44,4,40336.316,.75,0,0,.25,0,.75,0
BAGOUE,Masculin,Séparé,35-44,1,0,1,0,0,0,0,1,0
BAGOUE,Féminin,Célibataire,35-44,1,0,0,0,0,1,0,0,0
BAGOUE,Féminin,Marié(e) monogame,35-44,33,1803.8018,.33333334,0,.30303031,.30303031,.12121212,.27272728,0
BAGOUE,Féminin,Marié(e) polygame,35-44,53,0,.16981132,0,.35849056,.43396226,0,.20754717,0
BAGOUE,Féminin,Union libre,35-44,1,0,1,0,0,0,1,0,0
BAGOUE,Féminin,Veuf(ve),35-44,10,0,.60000002,0,.5,.2,0,.30000001,0
BAGOUE,Masculin,Célibataire,45-54,2,0,.5,0,.5,0,0,.5,0
BAGOUE,Masculin,Marié(e) monogame,45-54,31,27346.961,.64516127,0,.38709676,.22580644,.096774191,.29032257,0
BAGOUE,Masculin,Marié(e) polygame,45-54,20,8235,.85000002,0,.30000001,.5,0,.2,0
BAGOUE,Masculin,Union libre,45-54,1,0,1,0,0,0,1,0,0
BAGOUE,Masculin,Veuf(ve),45-54,1,0,1,0,1,0,0,0,1
BAGOUE,Masculin,Séparé,45-54,1,0,1,0,0,0,0,1,0
BAGOUE,Féminin,Marié(e) monogame,45-54,25,6365.4424,.23999999,0,.36000001,.2,.039999999,.40000001,0
BAGOUE,Féminin,Marié(e) polygame,45-54,30,3709.3086,.2,0,.36666667,.53333336,0,.1,0
BAGOUE,Féminin,Veuf(ve),45-54,10,0,.60000002,0,.2,.40000001,0,.40000001,0
BAGOUE,Masculin,Célibataire,55-64,1,0,0,0,1,0,0,0,0
BAGOUE,Masculin,Marié(e) monogame,55-64,18,24424.666,.72222221,0,.27777779,.27777779,.16666667,.27777779,0
BAGOUE,Masculin,Marié(e) polygame,55-64,13,13763.002,.69230771,0,.30769232,.61538464,0,.07692308,0
BAGOUE,Masculin,Veuf(ve),55-64,1,0,1,0,1,0,0,0,0
BAGOUE,Masculin,Séparé,55-64,1,0,1,0,1,0,0,0,0
BAGOUE,Féminin,Marié(e) monogame,55-64,12,0,.25,0,.33333334,.5,.083333336,.083333336,0
BAGOUE,Féminin,Marié(e) polygame,55-64,9,0,0,0,.22222222,.77777779,0,0,0
BAGOUE,Féminin,Veuf(ve),55-64,11,0,.18181819,0,.63636363,.18181819,0,.18181819,0
BAGOUE,Masculin,Marié(e) monogame,65+,14,0,.5,0,.42857143,.5,0,.071428575,0
BAGOUE,Masculin,Marié(e) polygame,65+,7,0,.5714286,0,.5714286,.42857143,0,0,0
BAGOUE,Masculin,Veuf(ve),65+,3,0,0,0,.33333334,.66666669,0,0,0
BAGOUE,Féminin,Célibataire,65+,2,0,0,0,0,0,0,1,0
BAGOUE,Féminin,Marié(e) monogame,65+,2,0,0,0,0,.5,0,.5,0
BAGOUE,Féminin,Marié(e) polygame,65+,5,0,0,0,1,0,0,0,0
BAGOUE,Féminin,Veuf(ve),65+,19,0,.31578946,0,.57894737,.2631579,0,.15789473,0
BELIER,Masculin,Célibataire,0-14,336,119.04762,0,0,.092261903,.45833334,.10119048,.3482143,.020833334
BELIER,Féminin,Célibataire,0-14,339,0,0,0,.15339233,.43657818,.10029498,.30973452,.020648967
BELIER,Masculin,Célibataire,15-24,95,9761.1523,.31578946,0,.11578947,.47368422,.18947369,.22105263,.031578947
BELIER,Masculin,Marié(e) monogame,15-24,1,0,1,0,0,0,0,1,0
BELIER,Masculin,Union libre,15-24,1,0,1,0,0,0,0,1,0
BELIER,Masculin,Séparé,15-24,1,0,1,0,0,1,0,0,0
BELIER,Féminin,Célibataire,15-24,97,412.37112,.2371134,0,.21649484,.35051546,.18556701,.24742268,0
BELIER,Féminin,Marié(e) monogame,15-24,14,0,.35714287,0,.14285715,.35714287,.2857143,.21428572,0
BELIER,Féminin,Marié(e) polygame,15-24,2,0,0,0,0,0,1,0,0
BELIER,Féminin,Union libre,15-24,5,0,.2,0,0,.2,.40000001,.40000001,0
BELIER,Masculin,Célibataire,25-34,32,17104.166,.375,.03125,.09375,.375,.15625,.375,.03125
BELIER,Masculin,Marié(e) monogame,25-34,18,35851.832,.5,0,.11111111,.11111111,.3888889,.3888889,.11111111
BELIER,Masculin,Union libre,25-34,10,57125,.5,0,0,.2,.30000001,.5,.30000001
BELIER,Masculin,Divorcé(e),25-34,1,0,0,0,1,0,0,0,0
BELIER,Masculin,Séparé,25-34,1,0,0,0,1,0,0,0,0
BELIER,Féminin,Célibataire,25-34,36,13570.657,.55555558,0,.1388889,.41666666,.1388889,.30555555,.027777778
BELIER,Féminin,Marié(e) monogame,25-34,40,3250,.30000001,0,.125,.32499999,.125,.42500001,.050000001
BELIER,Féminin,Marié(e) polygame,25-34,1,0,0,0,0,1,0,0,0
BELIER,Féminin,Union libre,25-34,14,0,.2857143,0,0,.21428572,.14285715,.64285713,.14285715
BELIER,Féminin,Séparé,25-34,2,0,.5,0,.5,0,.5,0,0
BELIER,Masculin,Célibataire,35-44,13,7457.9307,.15384616,0,.07692308,.46153846,0,.46153846,0
BELIER,Masculin,Marié(e) monogame,35-44,44,39351.164,.59090906,.045454547,.18181819,.38636363,.15909091,.27272728,.090909094
BELIER,Masculin,Marié(e) polygame,35-44,3,0,.33333334,0,0,.66666669,0,.33333334,0
BELIER,Masculin,Union libre,35-44,11,36646.645,.36363637,.090909094,0,.090909094,.18181819,.72727275,.090909094
BELIER,Masculin,Divorcé(e),35-44,1,0,1,0,0,1,0,0,0
BELIER,Féminin,Célibataire,35-44,29,3793.1035,.41379312,0,.10344828,.34482759,.20689656,.34482759,0
BELIER,Féminin,Marié(e) monogame,35-44,44,3766.2144,.47727272,.022727273,.20454545,.52272725,.15909091,.11363637,.06818182
BELIER,Féminin,Marié(e) polygame,35-44,4,0,.5,0,0,.75,0,.25,0
BELIER,Féminin,Union libre,35-44,13,0,.30769232,0,.15384616,.15384616,.07692308,.61538464,.15384616
BELIER,Féminin,Veuf(ve),35-44,3,66666.664,.66666669,.33333334,0,.33333334,0,.66666669,.33333334
BELIER,Féminin,Divorcé(e),35-44,1,0,1,0,1,0,0,0,0
BELIER,Féminin,Séparé,35-44,1,0,1,0,0,0,1,0,0
BELIER,Masculin,Célibataire,45-54,12,76916.664,.5,.083333336,0,.25,.25,.5,.16666667
BELIER,Masculin,Marié(e) monogame,45-54,26,9961.5381,.53846157,.03846154,.15384616,.53846157,.07692308,.23076923,0
BELIER,Masculin,Marié(e) polygame,45-54,3,53959.574,.33333334,0,0,.66666669,.33333334,0,0
BELIER,Masculin,Union libre,45-54,13,28692.309,.53846157,.07692308,.23076923,.23076923,.07692308,.46153846,.07692308
BELIER,Masculin,Divorcé(e),45-54,1,0,1,0,1,0,0,0,0
BELIER,Masculin,Séparé,45-54,2,0,0,0,0,.5,0,.5,0
BELIER,Féminin,Célibataire,45-54,26,7692.3076,.57692307,.03846154,.07692308,.53846157,.11538462,.26923078,.03846154
BELIER,Féminin,Marié(e) monogame,45-54,22,0,.40909091,0,.27272728,.45454547,.045454547,.22727273,0
BELIER,Féminin,Marié(e) polygame,45-54,9,0,.55555558,0,.11111111,.77777779,0,.11111111,0
BELIER,Féminin,Union libre,45-54,4,0,.5,0,.5,0,.25,.25,0
BELIER,Féminin,Veuf(ve),45-54,7,0,.71428573,0,.2857143,.42857143,.14285715,.14285715,0
BELIER,Féminin,Divorcé(e),45-54,2,0,.5,0,0,.5,0,.5,0
BELIER,Féminin,Séparé,45-54,1,0,0,0,0,1,0,0,0
BELIER,Masculin,Célibataire,55-64,5,11000,.2,0,0,.60000002,0,.40000001,0
BELIER,Masculin,Marié(e) monogame,55-64,23,10326.107,.73913044,0,.17391305,.52173913,.086956523,.2173913,0
BELIER,Masculin,Marié(e) polygame,55-64,2,0,.5,0,0,1,0,0,0
BELIER,Masculin,Union libre,55-64,3,0,.66666669,0,.33333334,.66666669,0,0,0
BELIER,Masculin,Veuf(ve),55-64,2,0,1,0,0,1,0,0,0
BELIER,Masculin,Divorcé(e),55-64,1,0,1,0,0,1,0,0,0
BELIER,Masculin,Séparé,55-64,1,0,0,0,0,1,0,0,0
BELIER,Féminin,Célibataire,55-64,14,0,.2857143,0,0,.5714286,0,.42857143,0
BELIER,Féminin,Marié(e) monogame,55-64,21,0,.2857143,0,.23809524,.52380955,0,.23809524,.047619049
BELIER,Féminin,Marié(e) polygame,55-64,6,0,.5,0,.16666667,.5,0,.33333334,0
BELIER,Féminin,Union libre,55-64,2,0,0,0,.5,.5,0,0,0
BELIER,Féminin,Veuf(ve),55-64,18,0,.3888889,0,.16666667,.3888889,.055555556,.3888889,0
BELIER,Féminin,Divorcé(e),55-64,6,0,.5,0,.16666667,.33333334,.16666667,.33333334,0
BELIER,Féminin,Séparé,55-64,3,10000,0,0,0,.66666669,0,.33333334,0
BELIER,Masculin,Célibataire,65+,1,0,1,0,0,0,0,1,0
BELIER,Masculin,Marié(e) monogame,65+,25,0,.47999999,0,.2,.63999999,0,.16,0
BELIER,Masculin,Marié(e) polygame,65+,7,0,.5714286,0,.2857143,.2857143,0,.42857143,.14285715
BELIER,Masculin,Union libre,65+,1,0,1,0,1,0,0,0,0
BELIER,Masculin,Veuf(ve),65+,9,0,.11111111,0,.44444445,.11111111,0,.44444445,0
BELIER,Masculin,Divorcé(e),65+,2,0,0,0,0,1,0,0,0
BELIER,Masculin,Séparé,65+,1,0,0,0,1,0,0,0,0
BELIER,Féminin,Célibataire,65+,12,0,.25,0,.16666667,.33333334,.083333336,.41666666,0
BELIER,Féminin,Marié(e) monogame,65+,10,0,0,0,.30000001,.60000002,0,.1,0
BELIER,Féminin,Marié(e) polygame,65+,4,0,0,0,.5,.25,0,.25,0
BELIER,Féminin,Union libre,65+,1,0,0,0,0,1,0,0,0
BELIER,Féminin,Veuf(ve),65+,41,0,.17073171,0,.21951219,.51219511,0,.2682927,0
BELIER,Féminin,Divorcé(e),65+,1,0,0,0,1,0,0,0,0
BELIER,Féminin,Séparé,65+,2,0,0,0,.5,.5,0,0,0
BERE,Masculin,Célibataire,0-14,512,0,0,0,.32617188,.45703125,.04296875,.17382813,.005859375
BERE,Féminin,Célibataire,0-14,461,0,0,0,.29501083,.46637744,.060737528,.17787419,.0021691974
BERE,Masculin,Célibataire,15-24,145,3943.2683,.27586207,0,.33103448,.47586206,.034482758,.15862069,.0068965517
BERE,Masculin,Marié(e) monogame,15-24,8,20000,.75,0,.125,.375,.125,.375,0
BERE,Masculin,Marié(e) polygame,15-24,1,0,1,0,1,0,0,0,0
BERE,Féminin,Célibataire,15-24,64,468.75,.21875,0,.4375,.34375,.078125,.140625,.015625
BERE,Féminin,Marié(e) monogame,15-24,38,631.57892,.18421052,0,.13157895,.36842105,.13157895,.36842105,0
BERE,Féminin,Marié(e) polygame,15-24,13,0,.23076923,0,.23076923,.53846157,0,.23076923,0
