mstat,rev_total_mois,age_grp,empl_formel,bancarise,a_assurance,logem,Profil_Score
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
5,0.0,4,0,0,0,2,52
2,0.0,3,0,0,0,2,62
5,0.0,6,0,0,0,2,47
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,2,0,0,0,2,47
0,0.0,2,0,1,0,2,54
2,0.0,6,0,1,0,2,64
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
2,0.0,1,0,0,0,2,57
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,3,0,1,0,2,69
0,0.0,3,0,1,0,3,57
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,0,2,66
2,0.0,6,0,0,0,2,57
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,0.0,4,0,0,0,2,62
0,0.0,1,0,0,0,2,45
2,0.0,6,0,0,0,2,57
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,1,0,1,0,1,54
0,0.0,0,0,0,0,1,30
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,1,30
2,0.0,5,0,1,0,1,56
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
1,0.0,3,0,0,0,0,30
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,0.0,2,0,0,0,2,59
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,173333.33,3,0,1,0,0,54
2,0.0,4,0,1,0,0,49
0,0.0,1,0,0,0,0,25
2,173333.33,1,0,0,0,0,42
5,0.0,6,0,0,0,0,27
2,40000.0,3,0,1,0,1,59
2,0.0,1,0,1,0,1,54
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,2,0,1,0,2,54
5,0.0,4,0,1,0,2,59
0,0.0,0,0,0,0,2,40
0,45000.0,4,0,1,0,1,47
2,0.0,1,0,0,0,0,37
0,75000.0,2,0,1,0,0,39
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
1,0.0,6,0,1,0,0,32
0,0.0,1,0,1,0,3,52
0,0.0,2,0,1,0,3,54
0,0.0,1,0,1,0,3,52
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,1,30
2,40000.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,40000.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,0.0,4,0,1,0,1,59
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,101833.27,3,0,1,0,2,74
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
5,0.0,6,0,0,0,3,47
4,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
4,0.0,3,0,1,0,0,49
0,0.0,1,0,1,0,3,52
2,0.0,4,0,1,0,3,69
2,0.0,6,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,1,59
2,0.0,2,0,0,0,1,49
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,3,0,1,0,3,69
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,1,30
4,0.0,2,0,1,0,1,56
4,235000.0,2,1,1,1,1,67
4,0.0,3,0,1,0,1,59
4,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,35000.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,1,0,0,27
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,5,0,1,0,0,46
2,0.0,4,0,1,0,0,49
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,3,69
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
2,75000.0,3,0,1,0,3,74
2,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,6,0,0,0,3,57
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
2,0.0,2,0,0,0,0,39
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,3,69
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,1,3,72
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,1,3,72
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
2,0.0,5,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
2,26666.666,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,3,0,0,0,2,62
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,3,0,1,0,3,57
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
0,0.0,1,0,1,0,0,32
5,0.0,6,0,0,0,0,27
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,1,30
2,0.0,5,0,1,0,1,56
2,0.0,4,0,1,0,1,59
0,0.0,0,0,1,0,1,37
0,0.0,0,0,1,0,1,37
0,0.0,1,0,1,0,1,42
0,0.0,2,0,1,0,1,44
2,80000.0,3,0,1,0,1,64
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
5,0.0,3,0,1,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,4,0,1,0,2,69
2,0.0,2,0,1,0,0,46
2,0.0,1,0,1,0,0,44
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
5,0.0,3,0,0,0,2,52
0,30333.334,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,2,0,1,0,2,54
2,0.0,3,0,0,0,2,62
5,0.0,3,0,1,0,2,59
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,0.0,4,0,1,0,0,49
0,0.0,1,0,1,0,0,32
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,1,0,1,0,2,64
4,0.0,1,0,1,0,2,64
0,65000.0,1,1,1,0,2,60
0,0.0,0,0,0,0,2,40
0,0.0,0,0,1,0,2,47
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,2,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
5,0.0,4,0,0,0,2,52
0,0.0,3,0,0,0,0,30
4,0.0,0,0,0,0,2,52
0,0.0,0,0,0,0,2,40
2,0.0,6,0,1,1,2,67
2,0.0,5,0,1,1,2,69
4,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,1,0,0,0,2,45
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,2,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,2,0,1,0,2,54
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
2,299244.0,4,1,1,1,2,80
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,1,0,0,0,2,45
0,0.0,1,0,0,0,2,45
0,0.0,2,0,1,0,2,54
2,0.0,5,0,1,0,2,66
0,0.0,1,0,1,0,2,52
0,0.0,1,0,0,0,2,45
5,0.0,5,0,1,0,2,56
0,0.0,1,0,0,0,2,45
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,2,0,0,0,2,47
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
5,0.0,6,0,0,0,2,47
0,56261.0,2,0,1,0,2,59
4,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
4,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,1,0,0,0,2,57
4,0.0,1,0,0,0,2,57
0,0.0,0,0,0,0,3,40
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,62813.453,3,0,1,0,3,62
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,0,2,66
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,3,0,1,0,2,69
4,0.0,1,0,0,0,2,57
4,0.0,3,0,0,0,2,62
0,49250.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,0.0,3,0,0,0,2,62
2,0.0,6,0,0,0,2,57
0,0.0,0,0,0,0,2,40
2,0.0,6,0,0,0,2,57
2,0.0,4,0,1,0,2,69
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,4,0,0,0,2,62
2,0.0,3,0,0,0,2,62
2,0.0,4,0,0,0,2,62
2,0.0,6,0,0,0,2,57
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
5,0.0,6,0,0,0,2,47
2,0.0,4,0,1,0,0,49
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
2,0.0,1,0,1,0,0,44
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
2,0.0,5,0,1,0,2,66
2,0.0,5,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,3,0,0,0,2,50
5,0.0,6,0,1,0,2,54
0,0.0,0,0,0,0,2,40
3,0.0,3,0,0,0,2,50
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,95000.0,3,0,1,0,2,74
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
0,0.0,1,0,0,0,2,45
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
2,0.0,6,0,1,0,2,64
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,0,2,66
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,6,0,1,0,3,64
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
2,0.0,5,0,0,0,3,59
0,0.0,0,0,0,0,0,20
2,0.0,5,0,0,0,0,39
2,0.0,4,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,1,0,0,0,0,25
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
3,0.0,5,0,1,0,2,54
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
5,0.0,4,0,1,0,2,59
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
2,0.0,6,0,0,0,2,57
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
3,0.0,5,0,0,0,2,47
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,1,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,3,0,0,0,2,62
4,0.0,2,0,1,0,2,66
0,0.0,2,0,0,0,2,47
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,1,0,1,0,2,52
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
4,0.0,4,0,0,0,2,62
4,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,2,0,1,0,2,54
2,0.0,1,0,0,0,2,57
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,5,0,1,0,3,66
5,0.0,6,0,1,0,3,54
0,0.0,1,0,0,0,3,45
0,0.0,2,0,1,0,3,54
0,0.0,2,0,0,0,3,47
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,0,37
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,0.0,3,0,1,1,2,72
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,5,0,0,0,2,59
2,0.0,6,0,0,0,2,57
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
2,0.0,6,0,0,0,2,57
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
0,0.0,1,0,0,0,3,45
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,2,59
2,0.0,3,0,0,0,2,62
2,0.0,2,0,0,0,2,59
2,0.0,2,0,0,0,2,59
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,3,40
0,0.0,2,0,0,0,3,47
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,1,0,0,0,2,45
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
2,0.0,4,0,1,0,2,69
2,0.0,4,0,0,0,2,62
0,0.0,1,0,0,0,2,45
0,0.0,1,0,0,0,2,45
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,85405.188,3,0,1,0,0,54
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,70000.0,3,0,1,0,1,64
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,65000.0,3,0,1,0,1,64
2,0.0,1,0,0,0,1,47
2,0.0,4,0,1,0,1,59
2,0.0,1,0,0,0,1,47
5,0.0,6,0,0,0,1,37
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,1,0,0,0,0,37
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
4,78263.008,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
2,65000.0,5,0,0,0,3,64
2,0.0,5,0,0,0,3,59
0,0.0,0,0,0,0,2,40
4,92254.539,4,0,1,0,2,74
4,0.0,5,0,0,0,2,59
2,270000.0,3,1,1,1,1,70
0,0.0,0,0,0,1,1,33
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,0,0,1,52
2,0.0,2,0,0,0,1,49
2,100000.0,3,0,1,0,1,64
0,0.0,0,0,0,0,1,30
0,50000.0,1,0,1,0,0,37
0,0.0,0,0,0,0,0,20
0,0.0,1,0,1,0,0,32
0,0.0,1,0,0,0,2,45
2,0.0,5,0,1,0,2,66
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
